did,handle,display_name,avatar,associated_chat_allow_incoming,associated_activity_subscription_allowsubscriptions,viewer_muted,viewer_blocked_by,labels_src,labels_uri,labels_cid,labels_val,labels_cts,created_at,description,indexed_at,uri,original_uri,verification_verifications_issuer,verification_verifications_uri,verification_verifications_is_valid,verification_verifications_created_at,verification_verified_status,verification_trusted_verifierstatus,viewer_following,viewer_followed_by,labels_ver,labels_cts_..9,labels_src_..10,labels_uri_..11,labels_val_..12,labels_src_..14,labels_uri_..15,labels_val_..17,labels_cts_..18,labels_src_..22,labels_uri_..23,labels_val_..24,labels_cts_..25
did:plc:auv62yln2sadyttfcomqh7hu,cathalmalone.bsky.social,Cathal Malone,https://cdn.bsky.app/img/avatar/plain/did:plc:auv62yln2sadyttfcomqh7hu/bafkreid6n5i6nfmiof6augoy3ldydycw7sspzvbuh6lnnglm7gpqvdjtpq@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-14T10:55:14.821Z,Corkonian-in-exile in the Pale. Lawyer. Liúdramán. He/him.,2024-11-15T18:45:40.360Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:6kxrffwes35mje5gm327uvny,debhulbh.bsky.social,DXK,https://cdn.bsky.app/img/avatar/plain/did:plc:6kxrffwes35mje5gm327uvny/bafkreib6jque4tm3bftynjrs7maargem4fzbo7dxqkmnkyjll64gel2kfa@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-11-29T00:28:04.759Z,"Human, Irish, SocDem. He/Him.",2025-08-22T22:29:53.563Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:5uersfxmslxq7j3rt7i3lfyz,fhmediastuff.bsky.social,Gráinne F,https://cdn.bsky.app/img/avatar/plain/did:plc:5uersfxmslxq7j3rt7i3lfyz/bafkreiheazdnvdrmj7ghcd6e6p6t6yzeybr2l73trhhnn3avdzuthbxu6e@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-10-02T11:33:30.954Z,"One half of FH Media Consulting Ltd. Communication training and strategy. Safer, more accessible streets. #Sundays4Safety. Writer. She/her. Tweets mine.",2024-11-11T18:54:04.751Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:56aoxjem4pjvtqsscuhq223t,rogerokeeffe.bsky.social,Roger O'Keeffe,https://cdn.bsky.app/img/avatar/plain/did:plc:56aoxjem4pjvtqsscuhq223t/bafkreiheahxcw5q52kcm7ttrjh4bsxhg3g77m6vidl3o3dngimm3l6moga@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-12-08T16:43:53.666Z,"Shooting the breeze on Irish,  EU and world affairs, history, language(s). #speirgorm

A bit of a pedant, advocate of colonic irrigation of sentences.

Location: 🇺🇸 shitshow to the left of us< 🇮🇪 > 🇬🇧 shitshow to the right",2025-08-26T19:39:55.463Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:54nya2mupquqf4xmt5bduhwn,ellenrey.bsky.social,Ellen Reynor,https://cdn.bsky.app/img/avatar/plain/did:plc:54nya2mupquqf4xmt5bduhwn/bafkreich4nqvk3ytv43ul4ril6ytcyf2vhtfnstfmobbio3sgzqt7hm46y@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-01-07T18:35:17.156Z,"PhD, academic, Dyslexia, UDL. formerly  Dublin City University. Retired. Tennis fan, rugby too.",2024-12-12T12:38:00.913Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:2lhp2uaza4wxynu24mosjp6g,corcaighgodeo.bsky.social,Bríd Uí Mh,https://cdn.bsky.app/img/avatar/plain/did:plc:2lhp2uaza4wxynu24mosjp6g/bafkreidabhmuqm3tcetqvy3oasnlkro7ydkxntt4blmapopo66lnsjzpau@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-14T17:20:58.056Z,Cork. Gaeilge..Helper of hedgehogs. Horses. Opinions my own .,2025-10-10T16:28:53.141Z,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,at://did:plc:626ghelomh2kzuwv6x3prmba/app.bsky.feed.post/3m57oftge6k2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:xwjlw3ygmqlbr5igkokbkzfn,oisinmcgann.bsky.social,Oisín McGann,https://cdn.bsky.app/img/avatar/plain/did:plc:xwjlw3ygmqlbr5igkokbkzfn/bafkreieinus2gnqez7ljikn56sgy5bcfhxiioqldj7s5hkzmj7cyhkza64@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-08-23T16:23:40.146Z,Over 30 years in commercial art and more than 20 as a published author – mostly children's and young adult. No hope of ever getting a proper job. Lifelong nerd who's concerned about climate change. No AI data scraping. He/Him. http://oisinmcgann.com/,2024-11-10T17:38:32.413Z,at://did:plc:v6y63c54iecyzlxp3vrxvwv2/app.bsky.feed.post/3m57khjktwc2h,at://did:plc:v6y63c54iecyzlxp3vrxvwv2/app.bsky.feed.post/3m57khjktwc2h,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:uvdkj65ewl23i5eni3sn5krt,elacatstan.bsky.social,Ela 🏴,https://cdn.bsky.app/img/avatar/plain/did:plc:uvdkj65ewl23i5eni3sn5krt/bafkreiayznnu3uz3p3oihq2edoyway7zlkbrfjoneswtm445jhwhrqbfle@jpeg,NA,followers,FALSE,FALSE,did:plc:uvdkj65ewl23i5eni3sn5krt,at://did:plc:uvdkj65ewl23i5eni3sn5krt/app.bsky.actor.profile/self,bafyreiblgzevcgd6a7x6h446i2jgjxgwhkolotcbquwfnawu7hj6udu7ou,!no-unauthenticated,1970-01-01T00:00:00.000Z,2024-02-07T09:34:40.252Z,Anxiety pilled (she/her) 🩷💜💙🍉,2025-09-07T20:51:21.063Z,at://did:plc:5cinc2kkxopkaxznsvl7ba5v/app.bsky.feed.post/3m57kbvbeus2j,at://did:plc:5cinc2kkxopkaxznsvl7ba5v/app.bsky.feed.post/3m57kbvbeus2j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:tydav5gm2g2c4t3vazcgadzm,ferocepadovana.bsky.social,Feroce Padovana,https://cdn.bsky.app/img/avatar/plain/did:plc:tydav5gm2g2c4t3vazcgadzm/bafkreichkjhbutsvdycer64n6r6z6d3isn3o2cdq2ec42d7h3llqojnfi4@jpeg,all,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-13T04:19:32.518Z,"Guardian of democracy🗽🇺🇲🇮🇹 lifelong liberal Democrat, a passion for poodles🐩 Colorado blue💙Small kindnesses are resistance, Don't let the fascists kill your joy💪🏻🇺🇦 #JoyIsResistance🚫👑 #MusicWillSeeUsThrough 🎶",2025-11-25T05:51:14.890Z,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:ro76qxmd6nel5b5p4262x5eq,lokideburca.bsky.social,Loki,https://cdn.bsky.app/img/avatar/plain/did:plc:ro76qxmd6nel5b5p4262x5eq/bafkreiclyl7nafds7ubikx6m4wuupmbglewcnonagmfgfjv7i52uwzo7cy@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-09-10T17:33:40.209Z,"Older,greyer,sorer,hopefully wiser,wise enough to know hope is futile. Coppin the difference between knowing and understanding.
""We are beaten, we will make no bones about it; but we are not too badly beaten still to fight.” 
He/Him/Sé. 
🇮🇪🇵🇸🏳️‍⚧️🏳️‍🌈",2025-04-24T17:27:39.243Z,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:n55ggayhoosqrfpeknedw7f5,cgonlineart.bsky.social,Cory,https://cdn.bsky.app/img/avatar/plain/did:plc:n55ggayhoosqrfpeknedw7f5/bafkreihyzpn7o6doc46iuy52b4rsrl4dxvtfyx2kf3jhs2h6g74os5ciha@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-09-30T03:15:14.883Z,Proud Papa. Fitness Buff. Martial Artist. Accountant. Amateur Genealogist,2025-06-23T18:51:27.299Z,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:mjlrzhuhl7t766zhqesy7qlu,techwitch.bsky.social,Tech Witch,https://cdn.bsky.app/img/avatar/plain/did:plc:mjlrzhuhl7t766zhqesy7qlu/bafkreigkhtzdzsm4k4l24w3mrlauvl7iycqzhx2puwx47azdggwuzy7ugq@jpeg,following,followers,FALSE,FALSE,did:plc:mjlrzhuhl7t766zhqesy7qlu,at://did:plc:mjlrzhuhl7t766zhqesy7qlu/app.bsky.actor.profile/self,bafyreiengjks43zqdy6ympmjhhp3f5nie7k2ybzjp3lvpjkg3ddsxacmim,!no-unauthenticated,1970-01-01T00:00:00.000Z,2023-07-03T04:45:58.650Z,"Same smartäss nerd.  Different scene.  
Tech necromancer. Baby comic. Sarcasm! Pro-choice. Pro-human rights. she/her.  Chicago-esque. Un uh dem leeebrals.",2025-09-18T00:44:05.463Z,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:466wmz4ya5ctib3dxjiatzaf,lordloophole.bsky.social,John Connor,https://cdn.bsky.app/img/avatar/plain/did:plc:466wmz4ya5ctib3dxjiatzaf/bafkreiavvcbxizugkhaz345waw4d75ox5ayrdgfdh7lkcl3ecgea2x6koq@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-12-26T11:36:07.459Z,"Retired Irish Department of Finance, slow runner, awful climber, trying to play the guitar",2025-01-19T15:21:38.714Z,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,at://did:plc:o3ni265odbspxhafcmtkp6gm/app.bsky.feed.post/3m57ilxxmxk2k,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:umwcuaofjvxsnl2dq6rzjbwl,queen-crafty.bsky.social,Teresa Collins,https://cdn.bsky.app/img/avatar/plain/did:plc:umwcuaofjvxsnl2dq6rzjbwl/bafkreidhp6vhrbii5xst3lhzwa6pk7wt7i5fvaac5znswxoy5srwqrhgn4@jpeg,NA,followers,FALSE,FALSE,did:plc:umwcuaofjvxsnl2dq6rzjbwl,at://did:plc:umwcuaofjvxsnl2dq6rzjbwl/app.bsky.actor.profile/self,bafyreidalfm2h7itpxp2ljr3gkhglt5gplmiekz6xht5evml63kasryiwu,!no-unauthenticated,2025-01-20T22:30:23.642Z,2025-01-20T22:30:24.513Z,"She/Her Dreamer of dreams, socialist and sociable. Nature, crochet, rewilding, history and animals hold my interest. Former migrant, now back in Ireland.  
Truth is the daughter of time.",2025-09-06T15:23:04.263Z,at://did:plc:rrj4gnpl267pqtrrdsjkijaq/app.bsky.feed.post/3m57hoystls2i,at://did:plc:rrj4gnpl267pqtrrdsjkijaq/app.bsky.feed.post/3m57hoystls2i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:xr6uprwd62hsnwfsfeuvueua,eliojakobsen.bsky.social,Eli O. J.,https://cdn.bsky.app/img/avatar/plain/did:plc:xr6uprwd62hsnwfsfeuvueua/bafkreif2fhhuwko4axlyfxzogxnovzlpjgapfp7s4joegyyil4qh2em4hu@jpeg,all,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-07-30T16:06:40.359Z,"Love books, love reading, love life

           Happily married

Gjennomsnittlig sørlending",2025-05-11T11:31:43.207Z,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:r2id5ogmv3mwkflk4vrl7kjl,merrua.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:r2id5ogmv3mwkflk4vrl7kjl/bafkreiel36nh2ua6gzvnjd55dwame5jjuwl6ali4dedwrprkcvpv3t7s34@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2025-02-14T22:08:30.313Z,NA,2025-02-14T22:08:30.313Z,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:frvpck3dvlm6rnufsolk3zjn,hoganddice.bsky.social,Hog And Dice 🇮🇪🏳️‍🌈🏳️‍⚧️,https://cdn.bsky.app/img/avatar/plain/did:plc:frvpck3dvlm6rnufsolk3zjn/bafkreibbg6ws74523bf7fmwg5ipfcslk2ioag2ci2mbfi3smg7meoxy56q@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-07-27T23:02:52.613Z,"Traditional Storyteller and Folklorist based in Ireland.
Beloved by corvids, friend to rats, anti colonialism.
Dyspraxic+visually impaired 

They/Them

https://linktr.ee/Hogndice",2025-06-19T21:01:06.899Z,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:462mkz4bspd3k4iuwzngv6eh,tinyteerex.bsky.social,Elegant Sledgehammer FREE LINK,https://cdn.bsky.app/img/avatar/plain/did:plc:462mkz4bspd3k4iuwzngv6eh/bafkreiff4y3xpk2nc3okccry5debnz7phzfm45jhtizsl7zwyetbwrzceq@jpeg,none,followers,FALSE,FALSE,did:plc:462mkz4bspd3k4iuwzngv6eh,at://did:plc:462mkz4bspd3k4iuwzngv6eh/app.bsky.actor.profile/self,bafyreibu5hyszm5znr33au6it4d2gssk3vmt7yjyunufjy77as6xiz5o4y,!no-unauthenticated,1970-01-01T00:00:00.000Z,2023-09-08T19:15:57.451Z,"AuADHD. white. ACAB. Land Back incl Palestine. Mutual aid & solidarity. 
PFP: orange cartoon cat in bed w/ dark orange stripes & knife tail. Text reads: low on spoons but good on knives.
Banner: antifascist trans unicorn by unrest.design",2025-11-17T20:16:19.216Z,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,at://did:plc:rd67s5mrnrwg5bqhvzft2kgv/app.bsky.feed.post/3m57enkfsl22g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:r4dunhpwrcckw76x75umtmi3,sanguinelinguine.bsky.social,Sanguine,https://cdn.bsky.app/img/avatar/plain/did:plc:r4dunhpwrcckw76x75umtmi3/bafkreigjgrbqyv6zjkqsrgot3ur575qwbdtc5fzcrtfbiralcrnwqx4ume@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2025-03-27T22:30:46.465Z,"WELCOME I post (about): Nature, videogames, photography, random stream of consciousness mcstuff  and various other things


Certified beard enjoying bisexual vampire
A resident of the Nether 🇳🇱
Bee fan


Pronouns: They/Them",2025-11-08T16:28:00.816Z,at://did:plc:lcczgcqfsgyocligu3ukzexx/app.bsky.feed.post/3m57cmbapqk2y,at://did:plc:lcczgcqfsgyocligu3ukzexx/app.bsky.feed.post/3m57cmbapqk2y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:rsaxseqrvalvclrmj7x43coo,elysiamacht.bsky.social,Elysia Macht,https://cdn.bsky.app/img/avatar/plain/did:plc:rsaxseqrvalvclrmj7x43coo/bafkreie6l5wp64paj75q2qascogmvjpn6rjg2c3bxso3leot2rlhiuuimi@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-22T09:16:35.915Z,"HOSTILE. ⛔ BLOCK follow-baiters. Don't add me to anything w/out asking. Drivel, appreciation of beauty. Villain connoisseur, actor buff. She/they.

Likely reposts, monsters & the most niche characters ever. Depression & dreams, space & scifi. NSFW.ish.",2025-08-31T03:19:45.363Z,at://did:plc:vo3c5x2szy6wq4xc3dlemv7f/app.bsky.feed.post/3m577asnvic2p,at://did:plc:vo3c5x2szy6wq4xc3dlemv7f/app.bsky.feed.post/3m577asnvic2p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:ubhohqs7p46y2yqjnaensiyo,billallen.bsky.social,Bill Allen,https://cdn.bsky.app/img/avatar/plain/did:plc:ubhohqs7p46y2yqjnaensiyo/bafkreiexluiz3l2ytbjsosxgo5ovmhteceozdba66t2lgawvmchahmjnde@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-12-11T18:10:59.363Z,"Retired IT bod.  Deoraí  fm Tipperary.  Wildlife volunteer, sporadic allotmenteer Interested in Irish history . Like a ramble and a beer.  Living in Herts",2025-09-04T07:19:05.565Z,at://did:plc:flpf3rksopl7zx2tbgsyjv7m/app.bsky.feed.post/3m575iij7zk2b,at://did:plc:flpf3rksopl7zx2tbgsyjv7m/app.bsky.feed.post/3m575iij7zk2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:ivgmjfyldnydcz66omgtpyqm,dirtycitybird.trann.ie,Eilís 'pidge' Ní Fhlannagáin,https://cdn.bsky.app/img/avatar/plain/did:plc:ivgmjfyldnydcz66omgtpyqm/bafkreiftt2a433vobhfegaothgepfxdb6xtoviyufwba244kjgilc3yxpe@jpeg,following,followers,FALSE,FALSE,did:plc:ivgmjfyldnydcz66omgtpyqm,at://did:plc:ivgmjfyldnydcz66omgtpyqm/app.bsky.actor.profile/self,bafyreiey7jsj7ybjxezowshvrrsko3ms6c35hw2m2ehu3crqyig2stiv44,!no-unauthenticated,1970-01-01T00:00:00.000Z,2023-06-29T09:45:51.753Z,"Grumpytran. Vice President of ""Daughter of Narcissistic Mammies"" club. Cosplays as DJ Ace now and then. 🏳️‍⚧️Ⓐ🏳️‍🌈🇮🇪  

Don't blame me, I voted for Nestor Makhno.",2025-11-11T17:26:38.517Z,at://did:plc:6ofsjvfrnsdfvq2bwhdpydbw/app.bsky.feed.post/3m572tydsos2l,at://did:plc:6ofsjvfrnsdfvq2bwhdpydbw/app.bsky.feed.post/3m572tydsos2l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:pdendcplixw4gxmn7ubv3dnd,meltyshirts.com,Melty Shirts,https://cdn.bsky.app/img/avatar/plain/did:plc:pdendcplixw4gxmn7ubv3dnd/bafkreieyypmqyjmonninuoiew45nraulbrzlypugc7q7nuoln3r4w3onm4@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-09T10:54:06.211Z,"T-shirt / sticker / gift designer 
Joke & Art sharer - Dublin
Pro Soundness
Irish humour/language,music,film,football,horror,animals,metal & craic #SpeirGorm 
#AVFC #Celtic

www.meltyshirts.com
https://buymeacoffee.com/meltyshirts
Insta:@melty_shirts",2025-10-23T17:28:55.616Z,at://did:plc:pdendcplixw4gxmn7ubv3dnd/app.bsky.feed.post/3m572bzxjqk2r,at://did:plc:pdendcplixw4gxmn7ubv3dnd/app.bsky.feed.post/3m572bzxjqk2r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:umwcuaofjvxsnl2dq6rzjbwl,queen-crafty.bsky.social,Teresa Collins,https://cdn.bsky.app/img/avatar/plain/did:plc:umwcuaofjvxsnl2dq6rzjbwl/bafkreidhp6vhrbii5xst3lhzwa6pk7wt7i5fvaac5znswxoy5srwqrhgn4@jpeg,NA,followers,FALSE,FALSE,did:plc:umwcuaofjvxsnl2dq6rzjbwl,at://did:plc:umwcuaofjvxsnl2dq6rzjbwl/app.bsky.actor.profile/self,bafyreidalfm2h7itpxp2ljr3gkhglt5gplmiekz6xht5evml63kasryiwu,!no-unauthenticated,2025-01-20T22:30:23.642Z,2025-01-20T22:30:24.513Z,"She/Her Dreamer of dreams, socialist and sociable. Nature, crochet, rewilding, history and animals hold my interest. Former migrant, now back in Ireland.  
Truth is the daughter of time.",2025-09-06T15:23:04.263Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:tlp5j2jz3sxal5w256baywxo,rnascimentos.bsky.social,Rodrigo,https://cdn.bsky.app/img/avatar/plain/did:plc:tlp5j2jz3sxal5w256baywxo/bafkreifd6fs7liedmonb2nd74arhumzyo6l3pbe63x23yjrisszve3jt4a@jpeg,following,followers,FALSE,FALSE,did:plc:tlp5j2jz3sxal5w256baywxo,at://did:plc:tlp5j2jz3sxal5w256baywxo/app.bsky.actor.profile/self,bafyreih2nkg3gqb2bdqubtsi6t4pxxtkv743ue5bykruifmbfciwlnvjmq,!no-unauthenticated,2024-04-13T12:27:40.943Z,2024-04-13T12:27:40.204Z,é doce o mar,2025-03-08T23:29:14.413Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:o4bkrddnefb5fbizu73o3gfy,norbut.bsky.social,Noreen Buttimer,https://cdn.bsky.app/img/avatar/plain/did:plc:o4bkrddnefb5fbizu73o3gfy/bafkreidn4bml74amedncurf4vslxoa7myyd3o73uknw6hqu3qjwvp3gciq@jpeg,following,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-12-17T20:57:22.205Z,"Swimmer, cyclist, retired.",2024-11-17T19:07:11.878Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:nsw6v55egzrewozop4hqpbzz,sarahland.bsky.social,Sarah Land 🌱,https://cdn.bsky.app/img/avatar/plain/did:plc:nsw6v55egzrewozop4hqpbzz/bafkreid2nhhsi3ewnhcyavt64gddnsk42ib4pmklls6tso7ysvz6lms3va@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2023-10-06T16:43:24.773Z,Rewilding an Irish garden. Comedy nerd. She/her increasingly they. If you think my friendliness is flirting it never will be!,2025-11-22T18:39:42.590Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:ltoxyi32aciuocx2mlndna3g,joyinthegarden.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:ltoxyi32aciuocx2mlndna3g/bafkreidrpi4ornz2bjde3da6nj724djtfexws6tydddmffnkusyoasyq6e@jpeg,NA,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-11-12T11:57:21.739Z,NA,2024-11-12T11:57:21.739Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
did:plc:kuh3rvdikwoqq6ldi3jnxffg,brujablanca.bsky.social,Helen Tucker,https://cdn.bsky.app/img/avatar/plain/did:plc:kuh3rvdikwoqq6ldi3jnxffg/bafkreibhjq3c4hwy3d6qccmt7pgbsz5dn6ryhutlyjytiahi3c4wioo3ga@jpeg,none,followers,FALSE,FALSE,NA,NA,NA,NA,NA,2024-08-19T10:12:23.418Z,"(she/her) Teacher of MFL, EAL/ESOL.  Green Councillor - Cockermouth North.  Chair - Cumbria Green Party.  NEU workplace rep. #GreenParty  #NEU  #RefugeesWelcome #FreePalestine #ClimateEmergency",2025-08-11T19:30:28.663Z,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,at://did:plc:zdxzpya4k5b4dguidkh3zajh/app.bsky.feed.post/3m56y5hkfl226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
